order_id,order_date,product_id,product_name,category,option_size,option_color,quantity,unit_price,line_revenue,customer_id,channel
O25083000754,2025-08-30,P103,스트라이프 긴팔티,상의,XS,아이보리,1,21000,21000,C00976,web
O25083000755,2025-08-30,P103,스트라이프 긴팔티,상의,L,그레이,1,21000,21000,C03083,web
O25083000756,2025-08-30,P201,코튼 조거 팬츠,하의,XL,카키,1,24000,24000,C01761,web
O25083000757,2025-08-30,P501,상하 세트 (티+팬츠),세트,L,코랄,1,42000,42000,C03575,web
O25083100758,2025-08-31,P101,데일리 베이직 티셔츠,상의,S,그레이,1,15900,15900,C04293,web
O25083100759,2025-08-31,P101,데일리 베이직 티셔츠,상의,XS,그레이,1,15900,15900,C02782,web
O25083100760,2025-08-31,P101,데일리 베이직 티셔츠,상의,S,코랄,1,15900,15900,C00626,web
O25083100761,2025-08-31,P102,프릴 카라 블라우스,상의,L,카키,1,32000,32000,C03689,web
O25083100762,2025-08-31,P103,스트라이프 긴팔티,상의,XS,아이보리,1,21000,21000,C00311,web
O25083100763,2025-08-31,P201,코튼 조거 팬츠,하의,XL,아이보리,1,24000,24000,C01230,web
O25083100764,2025-08-31,P301,경량 패딩 베스트,아우터,XL,네이비,1,52000,52000,C00220,web
O25083100765,2025-08-31,P301,경량 패딩 베스트,아우터,M,코랄,1,52000,52000,C00263,web
O25083100766,2025-08-31,P501,상하 세트 (티+팬츠),세트,S,네이비,1,42000,42000,C04317,web
O25083100767,2025-08-31,P501,상하 세트 (티+팬츠),세트,L,네이비,1,42000,42000,C03907,web
O25090100768,2025-09-01,P101,데일리 베이직 티셔츠,상의,XS,카키,1,15900,15900,C02863,web
O25090100769,2025-09-01,P101,데일리 베이직 티셔츠,상의,M,네이비,1,15900,15900,C00150,web
O25090100770,2025-09-01,P102,프릴 카라 블라우스,상의,M,아이보리,1,32000,32000,C00241,web
O25090100771,2025-09-01,P103,스트라이프 긴팔티,상의,S,그레이,1,21000,21000,C02560,web
O25090100772,2025-09-01,P103,스트라이프 긴팔티,상의,L,그레이,1,21000,21000,C04661,web
O25090100773,2025-09-01,P201,코튼 조거 팬츠,하의,XS,아이보리,1,24000,24000,C01840,web
O25090100774,2025-09-01,P401,플라워 원피스,원피스,M,네이비,1,36000,36000,C00963,web
O25090100775,2025-09-01,P401,플라워 원피스,원피스,S,코랄,1,36000,36000,C02095,web
O25090200776,2025-09-02,P101,데일리 베이직 티셔츠,상의,S,카키,1,15900,15900,C00078,web
O25090200777,2025-09-02,P102,프릴 카라 블라우스,상의,S,네이비,1,32000,32000,C00106,web
O25090200778,2025-09-02,P103,스트라이프 긴팔티,상의,L,그레이,1,21000,21000,C01281,web
O25090200779,2025-09-02,P201,코튼 조거 팬츠,하의,XL,카키,1,24000,24000,C04416,web
O25090200780,2025-09-02,P301,경량 패딩 베스트,아우터,S,코랄,1,52000,52000,C03686,web
O25090200781,2025-09-02,P501,상하 세트 (티+팬츠),세트,M,그레이,1,42000,42000,C01477,web
O25090300782,2025-09-03,P103,스트라이프 긴팔티,상의,L,코랄,1,21000,21000,C03095,web
O25090300783,2025-09-03,P201,코튼 조거 팬츠,하의,XL,아이보리,1,24000,24000,C04297,web
O25090300784,2025-09-03,P201,코튼 조거 팬츠,하의,XL,그레이,1,24000,24000,C01598,web
O25090300785,2025-09-03,P301,경량 패딩 베스트,아우터,S,코랄,1,52000,52000,C05012,web
O25090300786,2025-09-03,P401,플라워 원피스,원피스,S,코랄,1,36000,36000,C04545,web
O25090400787,2025-09-04,P101,데일리 베이직 티셔츠,상의,L,그레이,1,15900,15900,C04748,web
O25090400788,2025-09-04,P101,데일리 베이직 티셔츠,상의,L,카키,1,15900,15900,C05117,web
O25090400789,2025-09-04,P101,데일리 베이직 티셔츠,상의,M,코랄,1,15900,15900,C00070,web
O25090400790,2025-09-04,P102,프릴 카라 블라우스,상의,XL,카키,1,32000,32000,C00407,web
O25090400791,2025-09-04,P102,프릴 카라 블라우스,상의,S,아이보리,1,32000,32000,C01273,web
O25090400792,2025-09-04,P102,프릴 카라 블라우스,상의,S,그레이,1,32000,32000,C02027,web
O25090400793,2025-09-04,P103,스트라이프 긴팔티,상의,M,코랄,1,21000,21000,C00231,web
O25090400794,2025-09-04,P201,코튼 조거 팬츠,하의,M,네이비,1,24000,24000,C02966,web
O25090400795,2025-09-04,P201,코튼 조거 팬츠,하의,S,그레이,1,24000,24000,C00946,web
O25090400796,2025-09-04,P401,플라워 원피스,원피스,M,네이비,1,36000,36000,C00528,web
O25090500797,2025-09-05,P101,데일리 베이직 티셔츠,상의,M,코랄,1,15900,15900,C02884,web
O25090500797,2025-09-05,P201,코튼 조거 팬츠,하의,L,그레이,1,24000,24000,C02884,web
O25090500798,2025-09-05,P102,프릴 카라 블라우스,상의,XL,네이비,1,32000,32000,C00175,web
O25090500799,2025-09-05,P102,프릴 카라 블라우스,상의,S,아이보리,1,32000,32000,C02665,web
O25090500800,2025-09-05,P103,스트라이프 긴팔티,상의,S,코랄,1,21000,21000,C04784,web
O25090500801,2025-09-05,P201,코튼 조거 팬츠,하의,XL,카키,1,24000,24000,C00371,web
O25090500802,2025-09-05,P301,경량 패딩 베스트,아우터,M,아이보리,1,52000,52000,C02270,web
O25090500803,2025-09-05,P401,플라워 원피스,원피스,L,아이보리,1,36000,36000,C04039,web
O25090500804,2025-09-05,P401,플라워 원피스,원피스,L,카키,1,36000,36000,C00418,web
O25090500805,2025-09-05,P501,상하 세트 (티+팬츠),세트,M,그레이,1,42000,42000,C00077,web
O25090500806,2025-09-05,P501,상하 세트 (티+팬츠),세트,XL,코랄,1,42000,42000,C04015,web
O25090500807,2025-09-05,P501,상하 세트 (티+팬츠),세트,XL,카키,1,42000,42000,C00504,web
O25090600808,2025-09-06,P101,데일리 베이직 티셔츠,상의,M,그레이,1,15900,15900,C00467,web
O25090600809,2025-09-06,P101,데일리 베이직 티셔츠,상의,M,코랄,1,15900,15900,C00093,web
O25090600810,2025-09-06,P102,프릴 카라 블라우스,상의,XL,카키,1,32000,32000,C04494,web
O25090600811,2025-09-06,P102,프릴 카라 블라우스,상의,XL,네이비,1,32000,32000,C04418,web
O25090600812,2025-09-06,P201,코튼 조거 팬츠,하의,XL,네이비,1,24000,24000,C03432,web
O25090600813,2025-09-06,P201,코튼 조거 팬츠,하의,S,카키,1,24000,24000,C01027,web
O25090700814,2025-09-07,P101,데일리 베이직 티셔츠,상의,XL,그레이,1,15900,15900,C04541,web
O25090700815,2025-09-07,P101,데일리 베이직 티셔츠,상의,XS,그레이,1,15900,15900,C04684,web
O25090700816,2025-09-07,P103,스트라이프 긴팔티,상의,M,그레이,1,21000,21000,C00354,web
O25090700817,2025-09-07,P103,스트라이프 긴팔티,상의,M,그레이,1,21000,21000,C02001,web
O25090700818,2025-09-07,P201,코튼 조거 팬츠,하의,S,그레이,1,24000,24000,C01132,web
O25090700819,2025-09-07,P201,코튼 조거 팬츠,하의,XL,코랄,1,24000,24000,C02799,web
O25090700820,2025-09-07,P201,코튼 조거 팬츠,하의,M,아이보리,1,24000,24000,C00432,web
O25090700821,2025-09-07,P301,경량 패딩 베스트,아우터,S,그레이,1,52000,52000,C01773,web
O25090800822,2025-09-08,P101,데일리 베이직 티셔츠,상의,M,카키,1,15900,15900,C01236,web
O25090800823,2025-09-08,P101,데일리 베이직 티셔츠,상의,XS,그레이,1,15900,15900,C00352,web
O25090800824,2025-09-08,P102,프릴 카라 블라우스,상의,XL,카키,1,32000,32000,C04373,web
O25090800825,2025-09-08,P201,코튼 조거 팬츠,하의,S,카키,1,24000,24000,C01623,web
O25090800826,2025-09-08,P301,경량 패딩 베스트,아우터,L,아이보리,1,52000,52000,C00597,web
O25090800827,2025-09-08,P501,상하 세트 (티+팬츠),세트,M,카키,1,42000,42000,C03048,web
O25090800828,2025-09-08,P501,상하 세트 (티+팬츠),세트,S,코랄,1,42000,42000,C04526,web
O25090900829,2025-09-09,P101,데일리 베이직 티셔츠,상의,XS,카키,1,15900,15900,C00321,web
O25090900830,2025-09-09,P101,데일리 베이직 티셔츠,상의,S,그레이,1,15900,15900,C04294,web
O25090900831,2025-09-09,P101,데일리 베이직 티셔츠,상의,XL,카키,1,15900,15900,C00382,web
O25090900832,2025-09-09,P101,데일리 베이직 티셔츠,상의,M,그레이,1,15900,15900,C02772,web
O25090900833,2025-09-09,P101,데일리 베이직 티셔츠,상의,XL,아이보리,1,15900,15900,C02742,web
O25090900834,2025-09-09,P103,스트라이프 긴팔티,상의,XS,아이보리,1,21000,21000,C00938,web
O25090900835,2025-09-09,P201,코튼 조거 팬츠,하의,L,아이보리,1,24000,24000,C00429,web
O25090900836,2025-09-09,P201,코튼 조거 팬츠,하의,M,카키,1,24000,24000,C03850,web
O25090900837,2025-09-09,P201,코튼 조거 팬츠,하의,XS,네이비,1,24000,24000,C03535,web
O25090900838,2025-09-09,P401,플라워 원피스,원피스,S,카키,1,36000,36000,C03116,web
O25090900839,2025-09-09,P401,플라워 원피스,원피스,M,네이비,1,36000,36000,C00347,web
O25090900840,2025-09-09,P501,상하 세트 (티+팬츠),세트,M,아이보리,1,42000,42000,C00849,web
O25091000841,2025-09-10,P102,프릴 카라 블라우스,상의,M,아이보리,1,32000,32000,C02997,web
O25091000842,2025-09-10,P202,데님 오버올,하의,L,그레이,1,39000,39000,C00859,web
O25091000843,2025-09-10,P202,데님 오버올,하의,L,네이비,1,39000,39000,C04539,web
O25091000844,2025-09-10,P202,데님 오버올,하의,S,그레이,1,39000,39000,C00436,web
O25091000845,2025-09-10,P401,플라워 원피스,원피스,S,코랄,1,36000,36000,C01530,web
O25091000846,2025-09-10,P401,플라워 원피스,원피스,M,아이보리,1,36000,36000,C01933,web
O25091000847,2025-09-10,P501,상하 세트 (티+팬츠),세트,S,네이비,1,42000,42000,C01468,web
O25091000848,2025-09-10,P501,상하 세트 (티+팬츠),세트,M,아이보리,1,42000,42000,C03386,web
O25091100849,2025-09-11,P102,프릴 카라 블라우스,상의,M,코랄,1,32000,32000,C00536,web
O25091100850,2025-09-11,P202,데님 오버올,하의,M,그레이,1,39000,39000,C00530,web
O25091100851,2025-09-11,P501,상하 세트 (티+팬츠),세트,S,아이보리,1,42000,42000,C02181,web
O25091100852,2025-09-11,P501,상하 세트 (티+팬츠),세트,M,그레이,1,42000,42000,C00635,web
O25091100853,2025-09-11,P501,상하 세트 (티+팬츠),세트,S,그레이,1,42000,42000,C00586,web
O25091100854,2025-09-11,P501,상하 세트 (티+팬츠),세트,XL,그레이,1,42000,42000,C00159,web
O25091100855,2025-09-11,P501,상하 세트 (티+팬츠),세트,M,아이보리,1,42000,42000,C01590,web
O25091200856,2025-09-12,P101,데일리 베이직 티셔츠,상의,M,코랄,1,15900,15900,C04938,web
O25091200857,2025-09-12,P101,데일리 베이직 티셔츠,상의,S,코랄,1,15900,15900,C00145,web
O25091200858,2025-09-12,P102,프릴 카라 블라우스,상의,M,코랄,1,32000,32000,C04384,web
O25091200859,2025-09-12,P102,프릴 카라 블라우스,상의,S,그레이,1,32000,32000,C03909,web
O25091200860,2025-09-12,P202,데님 오버올,하의,S,아이보리,1,39000,39000,C04580,web
O25091200861,2025-09-12,P202,데님 오버올,하의,L,아이보리,1,39000,39000,C03905,web
O25091200862,2025-09-12,P202,데님 오버올,하의,L,네이비,1,39000,39000,C00363,web
O25091200863,2025-09-12,P301,경량 패딩 베스트,아우터,L,그레이,1,52000,52000,C01346,web
O25091200864,2025-09-12,P501,상하 세트 (티+팬츠),세트,S,코랄,1,42000,42000,C00270,web
O25091300865,2025-09-13,P101,데일리 베이직 티셔츠,상의,M,그레이,1,15900,15900,C00087,web
O25091300866,2025-09-13,P101,데일리 베이직 티셔츠,상의,M,카키,1,15900,15900,C02691,web
O25091300867,2025-09-13,P101,데일리 베이직 티셔츠,상의,S,카키,1,15900,15900,C00434,web
O25091300868,2025-09-13,P101,데일리 베이직 티셔츠,상의,XL,코랄,1,15900,15900,C00317,web
O25091300869,2025-09-13,P103,스트라이프 긴팔티,상의,L,카키,1,21000,21000,C03451,web
O25091300870,2025-09-13,P201,코튼 조거 팬츠,하의,XL,그레이,1,24000,24000,C02903,web
O25091400871,2025-09-14,P102,프릴 카라 블라우스,상의,L,카키,1,32000,32000,C00008,web
O25091400872,2025-09-14,P102,프릴 카라 블라우스,상의,L,네이비,1,32000,32000,C04593,web
O25091400873,2025-09-14,P202,데님 오버올,하의,L,코랄,1,39000,39000,C00226,web
O25091400874,2025-09-14,P401,플라워 원피스,원피스,L,네이비,1,36000,36000,C00375,web
O25091400875,2025-09-14,P401,플라워 원피스,원피스,L,카키,1,36000,36000,C00230,web
O25091500876,2025-09-15,P101,데일리 베이직 티셔츠,상의,L,네이비,1,15900,15900,C00141,web
O25091500877,2025-09-15,P102,프릴 카라 블라우스,상의,M,네이비,1,32000,32000,C03193,web
O25091500878,2025-09-15,P103,스트라이프 긴팔티,상의,XS,코랄,1,21000,21000,C03198,web
O25091500879,2025-09-15,P201,코튼 조거 팬츠,하의,S,코랄,1,24000,24000,C00345,web
O25091500880,2025-09-15,P201,코튼 조거 팬츠,하의,XL,카키,1,24000,24000,C00371,web
O25091500881,2025-09-15,P202,데님 오버올,하의,M,그레이,1,39000,39000,C01093,web
O25091500882,2025-09-15,P301,경량 패딩 베스트,아우터,S,코랄,1,52000,52000,C00161,web
O25091500883,2025-09-15,P401,플라워 원피스,원피스,L,코랄,1,36000,36000,C03825,web
O25091600884,2025-09-16,P102,프릴 카라 블라우스,상의,M,코랄,1,32000,32000,C00246,web
O25091600885,2025-09-16,P102,프릴 카라 블라우스,상의,L,코랄,1,32000,32000,C04358,web
O25091600886,2025-09-16,P202,데님 오버올,하의,S,그레이,1,39000,39000,C02496,web
O25091600887,2025-09-16,P202,데님 오버올,하의,M,네이비,1,39000,39000,C04162,web
O25091600888,2025-09-16,P202,데님 오버올,하의,M,네이비,1,39000,39000,C04808,web
O25091600889,2025-09-16,P401,플라워 원피스,원피스,M,카키,1,36000,36000,C04091,web
O25091600890,2025-09-16,P401,플라워 원피스,원피스,M,그레이,1,36000,36000,C02198,web
O25091600891,2025-09-16,P501,상하 세트 (티+팬츠),세트,M,코랄,1,42000,42000,C03087,web
O25091600892,2025-09-16,P501,상하 세트 (티+팬츠),세트,M,아이보리,1,42000,42000,C03610,web
O25091700893,2025-09-17,P101,데일리 베이직 티셔츠,상의,XS,카키,1,15900,15900,C04314,web
O25091700894,2025-09-17,P102,프릴 카라 블라우스,상의,XL,네이비,1,32000,32000,C01495,web
O25091700895,2025-09-17,P102,프릴 카라 블라우스,상의,M,코랄,1,32000,32000,C00467,web
O25091700896,2025-09-17,P201,코튼 조거 팬츠,하의,L,그레이,1,24000,24000,C03570,web
O25091700897,2025-09-17,P201,코튼 조거 팬츠,하의,M,그레이,1,24000,24000,C01503,web
O25091700898,2025-09-17,P201,코튼 조거 팬츠,하의,XL,카키,1,24000,24000,C00008,web
O25091700899,2025-09-17,P401,플라워 원피스,원피스,L,코랄,1,36000,36000,C02954,web
O25091700900,2025-09-17,P401,플라워 원피스,원피스,S,그레이,1,36000,36000,C03869,web
O25091800901,2025-09-18,P102,프릴 카라 블라우스,상의,L,카키,1,32000,32000,C02627,web
O25091800902,2025-09-18,P103,스트라이프 긴팔티,상의,S,코랄,1,21000,21000,C02782,web
O25091800903,2025-09-18,P201,코튼 조거 팬츠,하의,M,그레이,1,24000,24000,C03593,web
O25091800904,2025-09-18,P401,플라워 원피스,원피스,M,그레이,1,36000,36000,C04872,web
O25091800905,2025-09-18,P401,플라워 원피스,원피스,L,그레이,1,36000,36000,C00521,web
O25091800906,2025-09-18,P401,플라워 원피스,원피스,M,네이비,1,36000,36000,C01037,web
O25091800907,2025-09-18,P401,플라워 원피스,원피스,S,네이비,1,36000,36000,C03031,web
O25091900908,2025-09-19,P101,데일리 베이직 티셔츠,상의,XL,네이비,1,15900,15900,C01264,web
O25091900909,2025-09-19,P202,데님 오버올,하의,L,코랄,1,39000,39000,C00582,web
O25091900910,2025-09-19,P301,경량 패딩 베스트,아우터,M,네이비,1,52000,52000,C00502,web
O25091900911,2025-09-19,P501,상하 세트 (티+팬츠),세트,M,카키,1,42000,42000,C00228,web
O25092000912,2025-09-20,P201,코튼 조거 팬츠,하의,M,아이보리,1,24000,24000,C00506,web
O25092000913,2025-09-20,P201,코튼 조거 팬츠,하의,M,아이보리,1,24000,24000,C04303,web
O25092000914,2025-09-20,P202,데님 오버올,하의,L,그레이,1,39000,39000,C01595,web
O25092000915,2025-09-20,P301,경량 패딩 베스트,아우터,M,카키,1,52000,52000,C00121,web
O25092000916,2025-09-20,P401,플라워 원피스,원피스,S,카키,1,36000,36000,C05066,web
O25092000917,2025-09-20,P501,상하 세트 (티+팬츠),세트,S,그레이,1,42000,42000,C02664,web
O25092000918,2025-09-20,P501,상하 세트 (티+팬츠),세트,L,아이보리,1,42000,42000,C00359,web
O25092000919,2025-09-20,P501,상하 세트 (티+팬츠),세트,L,아이보리,1,42000,42000,C01794,web
O25092100920,2025-09-21,P101,데일리 베이직 티셔츠,상의,XL,네이비,1,15900,15900,C00358,web
O25092100921,2025-09-21,P101,데일리 베이직 티셔츠,상의,L,코랄,1,15900,15900,C01946,web
O25092100922,2025-09-21,P101,데일리 베이직 티셔츠,상의,L,카키,1,15900,15900,C03678,web
O25092100923,2025-09-21,P102,프릴 카라 블라우스,상의,M,아이보리,1,32000,32000,C01025,web
O25092100924,2025-09-21,P103,스트라이프 긴팔티,상의,S,그레이,1,21000,21000,C00618,web
O25092100925,2025-09-21,P103,스트라이프 긴팔티,상의,S,코랄,1,21000,21000,C02436,web
O25092100926,2025-09-21,P103,스트라이프 긴팔티,상의,L,네이비,1,21000,21000,C00754,web
O25092100927,2025-09-21,P201,코튼 조거 팬츠,하의,L,코랄,1,24000,24000,C02610,web
O25092100928,2025-09-21,P301,경량 패딩 베스트,아우터,M,코랄,1,52000,52000,C02455,web
O25092100929,2025-09-21,P401,플라워 원피스,원피스,M,카키,1,36000,36000,C00350,web
O25092100930,2025-09-21,P401,플라워 원피스,원피스,S,그레이,1,36000,36000,C02647,web
O25092100931,2025-09-21,P401,플라워 원피스,원피스,M,카키,1,36000,36000,C02475,web
O25092100932,2025-09-21,P501,상하 세트 (티+팬츠),세트,M,네이비,1,42000,42000,C01295,web
O25092100933,2025-09-21,P501,상하 세트 (티+팬츠),세트,XL,네이비,1,42000,42000,C00713,web
O25092200934,2025-09-22,P101,데일리 베이직 티셔츠,상의,S,코랄,1,15900,15900,C03843,web
O25092200935,2025-09-22,P102,프릴 카라 블라우스,상의,S,네이비,1,32000,32000,C00016,web
O25092200936,2025-09-22,P102,프릴 카라 블라우스,상의,XL,네이비,1,32000,32000,C02553,web
